Stazione;xtime;hour;Parm;Aver;SWrd;MinT;Min;MaxT;Max;Sigma;Samp;nhour;is_dup
VILLA AUGUSTA;2015-09-03 00:00:00;0;Benzene;1,23534787;80000000;00:00;0;23:31;4,9911248;2,15110653;720;3;FALSE
VILLA AUGUSTA;2015-09-03 00:00:00;0;Benzene;1,23534787;80000000;00:00;0;23:31;4,9911248;2,15110653;720;3;TRUE
VILLA AUGUSTA;2015-09-03 00:00:00;0;Benzene;NA;NA;;NA;;NA;NA;NA;3;FALSE
VILLA AUGUSTA;2015-09-03 01:00:00;1;Benzene;2,17041224;80000000;00:30;0;01:00;3,01051933;1,29201511;720;2;FALSE
VILLA AUGUSTA;2015-09-03 01:00:00;1;Benzene;2,17041224;80000000;00:30;0;01:00;3,01051933;1,29201511;720;2;TRUE
VILLA AUGUSTA;2015-09-03 02:00:00;2;Benzene;1,75316562;80000000;01:59;0;01:29;4,51577696;1,88112761;720;2;FALSE
VILLA AUGUSTA;2015-09-03 02:00:00;2;Benzene;1,75316562;80000000;01:59;0;01:29;4,51577696;1,88112761;720;2;TRUE
VILLA AUGUSTA;2015-09-03 03:00:00;3;Benzene;1,56599592;80000000;02:44;0;02:58;3,8027603;1,6256806;720;2;FALSE
VILLA AUGUSTA;2015-09-03 03:00:00;3;Benzene;1,56599592;80000000;02:44;0;02:58;3,8027603;1,6256806;720;2;TRUE
VILLA AUGUSTA;2015-09-03 04:00:00;4;Benzene;0,80654507;80000000;04:00;0;03:05;2,05982977;0,86697521;720;2;FALSE
VILLA AUGUSTA;2015-09-03 04:00:00;4;Benzene;0,80654507;80000000;04:00;0;03:05;2,05982977;0,86697521;720;2;TRUE
VILLA AUGUSTA;2015-09-03 05:00:00;5;Benzene;0,061618;80000000;04:57;0;05:00;1,58448193;0,30632955;720;2;FALSE
VILLA AUGUSTA;2015-09-03 05:00:00;5;Benzene;0,061618;80000000;04:57;0;05:00;1,58448193;0,30632955;720;2;TRUE
VILLA AUGUSTA;2015-09-03 06:00:00;6;Benzene;0,33010091;80000000;06:00;0;05:12;1,58448193;0,64348336;720;2;FALSE
VILLA AUGUSTA;2015-09-03 06:00:00;6;Benzene;0,33010091;80000000;06:00;0;05:12;1,58448193;0,64348336;720;2;TRUE
VILLA AUGUSTA;2015-09-03 07:00:00;7;Benzene;0;80000000;07:00;0;07:00;0;0;720;2;FALSE
VILLA AUGUSTA;2015-09-03 07:00:00;7;Benzene;0;80000000;07:00;0;07:00;0;0;720;2;TRUE
VILLA AUGUSTA;2015-09-03 08:00:00;8;Benzene;1,25372302;80000000;08:00;0;07:39;2,61439885;1,2677383;720;2;FALSE
VILLA AUGUSTA;2015-09-03 08:00:00;8;Benzene;1,25372302;80000000;08:00;0;07:39;2,61439885;1,2677383;720;2;TRUE
VILLA AUGUSTA;2015-09-03 09:00:00;9;Benzene;1,21135989;80000000;09:00;0;08:25;3,16896692;1,32521609;720;2;FALSE
VILLA AUGUSTA;2015-09-03 09:00:00;9;Benzene;1,21135989;80000000;09:00;0;08:25;3,16896692;1,32521609;720;2;TRUE
VILLA AUGUSTA;2015-09-03 10:00:00;10;Benzene;1,02144226;80000000;10:00;0;09:39;2,13905407;0,99391817;720;2;FALSE
VILLA AUGUSTA;2015-09-03 10:00:00;10;Benzene;1,02144226;80000000;10:00;0;09:39;2,13905407;0,99391817;720;2;TRUE
VILLA AUGUSTA;2015-09-03 11:00:00;11;Benzene;0,21544637;80000000;11:00;0;10:38;0,87146527;0,37594829;720;2;FALSE
VILLA AUGUSTA;2015-09-03 11:00:00;11;Benzene;0,21544637;80000000;11:00;0;10:38;0,87146527;0,37594829;720;2;TRUE
VILLA AUGUSTA;2015-09-03 12:00:00;12;Benzene;0,13710075;80000000;12:00;0;11:38;0,55456908;0,23923908;720;2;FALSE
VILLA AUGUSTA;2015-09-03 12:00:00;12;Benzene;0,13710075;80000000;12:00;0;11:38;0,55456908;0,23923908;720;2;TRUE
VILLA AUGUSTA;2015-09-03 13:00:00;13;Benzene;0,21544637;80000000;13:00;0;12:22;0,87146527;0,37594829;720;2;FALSE
VILLA AUGUSTA;2015-09-03 13:00:00;13;Benzene;0,21544637;80000000;13:00;0;12:22;0,87146527;0,37594829;720;2;TRUE
VILLA AUGUSTA;2015-09-03 14:00:00;14;Benzene;0,43089171;80000000;14:00;0;13:51;1,74293358;0,75189556;720;2;FALSE
VILLA AUGUSTA;2015-09-03 14:00:00;14;Benzene;0,43089171;80000000;14:00;0;13:51;1,74293358;0,75189556;720;2;TRUE
VILLA AUGUSTA;2015-09-03 15:00:00;15;Benzene;0,40291099;80000000;15:00;0;14:36;1,58448193;0,68997653;700;2;FALSE
VILLA AUGUSTA;2015-09-03 15:00:00;15;Benzene;0,40291099;80000000;15:00;0;14:36;1,58448193;0,68997653;700;2;TRUE
VILLA AUGUSTA;2015-09-03 16:00:00;16;Benzene;0,18012596;80000000;15:50;0;16:00;1,18836145;0,41336372;720;2;FALSE
VILLA AUGUSTA;2015-09-03 16:00:00;16;Benzene;0,18012596;80000000;15:50;0;16:00;1,18836145;0,41336372;720;2;TRUE
VILLA AUGUSTA;2015-09-03 17:00:00;17;Benzene;0,67538665;80000000;17:00;0;16:49;1,18836145;0,57316493;720;2;FALSE
VILLA AUGUSTA;2015-09-03 17:00:00;17;Benzene;0,67538665;80000000;17:00;0;16:49;1,18836145;0,57316493;720;2;TRUE
VILLA AUGUSTA;2015-09-03 18:00:00;18;Benzene;0,70740486;80000000;18:00;0;17:19;1,58448193;0,72347651;720;2;FALSE
VILLA AUGUSTA;2015-09-03 18:00:00;18;Benzene;0,70740486;80000000;18:00;0;17:19;1,58448193;0,72347651;720;2;TRUE
VILLA AUGUSTA;2015-09-03 19:00:00;19;Benzene;0,53256324;80000000;19:00;0;18:48;1,18836145;0,54036871;720;2;FALSE
VILLA AUGUSTA;2015-09-03 19:00:00;19;Benzene;0,53256324;80000000;19:00;0;18:48;1,18836145;0,54036871;720;2;TRUE
VILLA AUGUSTA;2015-09-03 20:00:00;20;Benzene;0;80000000;20:00;0;20:00;0;0;720;2;FALSE
VILLA AUGUSTA;2015-09-03 20:00:00;20;Benzene;0;80000000;20:00;0;20:00;0;0;720;2;TRUE
VILLA AUGUSTA;2015-09-03 21:00:00;21;Benzene;0,72237002;80000000;20:47;0;21:00;1,90138218;0,80914351;720;2;FALSE
VILLA AUGUSTA;2015-09-03 21:00:00;21;Benzene;0,72237002;80000000;20:47;0;21:00;1,90138218;0,80914351;720;2;TRUE
VILLA AUGUSTA;2015-09-03 22:00:00;22;Benzene;0,45598009;80000000;22:00;0;21:02;1,90138218;0,73063314;720;2;FALSE
VILLA AUGUSTA;2015-09-03 22:00:00;22;Benzene;0,45598009;80000000;22:00;0;21:02;1,90138218;0,73063314;720;2;TRUE
VILLA AUGUSTA;2015-09-03 23:00:00;23;Benzene;0;80000000;23:00;0;23:00;0;0;720;2;FALSE
VILLA AUGUSTA;2015-09-03 23:00:00;23;Benzene;0;80000000;23:00;0;23:00;0;0;720;2;TRUE
