xtime;Stazione;hour;Parm;Aver;SWrd;MinT;Min;MaxT;Max;Sigma;Samp;nhour;is_dup
2015-09-01 00:00:00;Parcheggio AGIP GELA;0;BENZENE;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-01 01:00:00;Parcheggio AGIP GELA;1;BENZENE;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-01 02:00:00;Parcheggio AGIP GELA;2;BENZENE;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-01 03:00:00;Parcheggio AGIP GELA;3;BENZENE;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-01 04:00:00;Parcheggio AGIP GELA;4;BENZENE;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-01 05:00:00;Parcheggio AGIP GELA;5;BENZENE;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-01 06:00:00;Parcheggio AGIP GELA;6;BENZENE;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-01 07:00:00;Parcheggio AGIP GELA;7;BENZENE;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-01 08:00:00;Parcheggio AGIP GELA;8;BENZENE;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-01 09:00:00;Parcheggio AGIP GELA;9;BENZENE;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-01 10:00:00;Parcheggio AGIP GELA;10;BENZENE;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-01 11:00:00;Parcheggio AGIP GELA;11;BENZENE;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-01 12:00:00;Parcheggio AGIP GELA;12;BENZENE;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-01 13:00:00;Parcheggio AGIP GELA;13;BENZENE;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-01 14:00:00;Parcheggio AGIP GELA;14;BENZENE;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-01 15:00:00;Parcheggio AGIP GELA;15;BENZENE;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-01 16:00:00;Parcheggio AGIP GELA;16;BENZENE;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-01 17:00:00;Parcheggio AGIP GELA;17;BENZENE;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-01 18:00:00;Parcheggio AGIP GELA;18;BENZENE;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-01 19:00:00;Parcheggio AGIP GELA;19;BENZENE;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-01 20:00:00;Parcheggio AGIP GELA;20;BENZENE;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-01 21:00:00;Parcheggio AGIP GELA;21;BENZENE;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-01 22:00:00;Parcheggio AGIP GELA;22;BENZENE;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-01 23:00:00;Parcheggio AGIP GELA;23;BENZENE;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
